,Unnamed: 0,categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport,colori
7086,7226,Scarpe Sportive,41.0,uomo,PUMA,ULTRA 5 ULTIMATE AG - Scarpe da calcetto con tacchetti - white/black/glowing red,184.99,229.99,https://www.zalando.it/puma-ultra-5-ultimate-ag-scarpe-da-calcetto-con-tacchetti-whiteblackglowing-red-pu142a1w5-a11.html?size=41,ULTRA 5 ULTIMATE AG,scarpe da calcetto con tacchetti,white/black/glowing red
7087,7227,Scarpe Sportive,41.0,uomo,PUMA,VELOCITY NITRO - Scarpe da corsa su strada - black yellow alert,129.99,129.99,https://www.zalando.it/puma-velocity-nitro-3-scarpe-da-corsa-su-strada-blackyellow-alert-pu142a1ra-q11.html?size=41,VELOCITY NITRO,scarpe da corsa su strada,black yellow alert
7088,7228,Scarpe Sportive,41.0,uomo,PUMA,ALL-PRO NITRO TEAM UNISEX - Scarpe da basket - white/black,136.65,136.65,https://www.zalando.it/puma-all-pro-nitro-team-unisex-scarpe-da-basket-whiteblack-pu142a1qr-a11.html?size=41,ALL pro nitro team unisex,Scarpe da basket,white/black
7089,7229,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 8 PRO  - Scarpe da calcetto con tacchetti - black/silver/fluo green,83.99,139.99,https://www.zalando.it/puma-future-8-pro-fgag-scarpe-da-calcetto-con-tacchetti-blacksilverfluo-green-pu142a1wt-q12.html?size=41,FUTURE 8 PRO,scarpe da calcetto con tacchetti,black/silver/fluo green
7090,7230,Scarpe Sportive,41.0,uomo,PUMA,ULTRA 5 MATCH - Scarpe da calcetto con tacchetti - white/black/glowing red,50.99,84.99,https://www.zalando.it/puma-ultra-5-match-mg-scarpe-da-calcetto-con-tacchetti-whiteblackglowing-red-pu142a1we-a11.html?size=41,ULTRA 5 MATCH,scarpe da calcetto con tacchetti,white/black/glowing red
7091,7231,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,LOCKDOWN 7 - Scarpe da basket - black,75.0,75.0,https://www.zalando.it/under-armour-court-performance-lockdown-scarpe-da-basket-black-un244a02y-q12.html?size=41,LOCKDOWN 7,scarpe da basket,black
7092,7232,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 7 PRO - Scarpe da calcetto con tacchetti - gray skies white fizzy apple,134.95,134.95,https://www.zalando.it/puma-future-fussball-scarpe-da-calcetto-con-tacchetti-gray-skies-white-fizzy-apple-pu144a0d2-c11.html?size=41,FUTURE 7 PRO,scarpe da calcetto con tacchetti,gray skies white fizzy apple
7093,7233,Scarpe Sportive,41.0,uomo,PUMA,FOREVERRUN NITRO - Scarpe da trail running - black pure magenta,160.0,160.0,https://www.zalando.it/puma-scarpe-da-trail-running-black-pure-magenta-pu142a23j-q11.html?size=41,FOREVERRUN NITRO,scarpe da trail running,black pure magenta
7094,7234,Scarpe Sportive,41.0,uomo,PUMA,KING ULTIMATE MXSG - Scarpe da calcio con tacchetti - black/white/cool dark gray,175.99,219.99,https://www.zalando.it/puma-king-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-blackwhitecool-dark-gray-pu142a1uo-q11.html?size=41,KING ULTIMATE MXSG,scarpe da calcio con tacchetti,black/white/cool dark gray
7095,7235,Scarpe Sportive,41.0,uomo,PUMA,KING ULTIMATE - Scarpe da calcetto con tacchetti - black/heat fire/silver,175.99,219.99,https://www.zalando.it/puma-king-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-blackheat-firesilver-pu142a1wd-q11.html?size=41,KING ULTIMATE,scarpe da calcetto con tacchetti,black/heat fire/silver
7096,7236,Scarpe Sportive,41.0,uomo,PUMA,KING ULTIMATE MXSG - Scarpe da calcio con tacchetti - glowing red/white/red fire,175.99,219.99,https://www.zalando.it/puma-king-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-glowing-redwhitered-fire-pu142a1wb-g11.html?size=41,KING ULTIMATE MXSG,scarpe da calcio con tacchetti,glowing red/white/red fire
7097,7237,Scarpe Sportive,41.0,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - new navy sunny yellow white,65.0,65.0,https://www.zalando.it/puma-caven-sneakers-basse-new-navy-sunny-yellow-white-pu115o0nn-k11.html?size=41,CAVEN 2.0 UNISEX,scarpe da basket,new navy sunny yellow white
7098,7238,Scarpe Sportive,41.0,uomo,PUMA,MAGNIFY NITRO - Scarpe da corsa su strada - blue crystal cool weather,150.0,150.0,https://www.zalando.it/puma-magnify-nitro-scarpe-da-corsa-su-strada-blue-crystal-cool-weather-pu142a1zc-k11.html?size=41,MAGNIFY NITRO,scarpe da corsa su strada,blue crystal cool weather
7099,7239,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 7 PRO FG/AG - Scarpe da calcetto con tacchetti - sunset glow/black/sun stream,109.95,109.95,https://www.zalando.it/puma-future-7-pro-fgag-scarpe-da-calcetto-con-tacchetti-sunset-glowblacksun-stream-pu142a1pz-h11.html?size=41,FUTURE 7 PRO FG/AG,scarpe da calcetto con tacchetti,sunset glow/black/sun stream
7100,7240,Scarpe Sportive,41.0,uomo,JOMA,TOPFLEX REBOUND - Scarpe da calcetto - royal,84.99,84.99,https://www.zalando.it/joma-topflex-rebound-scarpe-da-calcetto-royal-j3342a0lb-k11.html?size=41,TOPFLEX REBOUND,scarpe da calcetto,royal
7101,7241,Scarpe Sportive,41.0,uomo,JOMA,SUPERCOPA - Scarpe da calcetto con tacchetti - black,54.99,54.99,https://www.zalando.it/joma-scarpe-da-calcetto-con-tacchetti-black-j3342a0m5-q11.html?size=41,SUPERCOPA,scarpe da calcetto con tacchetti,black
7102,7242,Scarpe Sportive,41.0,uomo,PUMA,ULTRA ULTIMATE FG/AG - Scarpe da calcetto con tacchetti - poison pink/white/black,176.0,220.0,https://www.zalando.it/puma-ultra-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-poison-pinkwhiteblack-pu142a1q1-j11.html?size=41,ULTRA ULTIMATE FG/AG,scarpe da calcetto con tacchetti,poison pink/white/black
7103,7243,Scarpe Sportive,41.0,uomo,JOMA,TOPFLEX REBOUND - Scarpe da calcetto - sky blue,84.99,84.99,https://www.zalando.it/joma-topflex-rebound-scarpe-da-calcetto-sky-blue-j3342a0lb-k12.html?size=41,TOPFLEX REBOUND,scarpe da calcetto,sky blue
7104,7244,Scarpe Sportive,41.0,uomo,JOMA,V6.2 - Scarpe da pallavolo - white/black/blue,94.99,94.99,https://www.zalando.it/joma-v62-scarpe-da-pallavolo-whiteblackblue-j3342a0lx-a11.html?size=41,V6.2,scarpe da pallavolo,white/black/blue
7105,7245,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 8 ULTIMATE LOW - Scarpe da calcetto con tacchetti - black cool light gray fluo green,184.99,229.99,https://www.zalando.it/puma-future-8-ultimate-low-fg-scarpe-da-calcetto-con-tacchetti-black-cool-light-gray-fluo-green-pu142a1wc-q11.html?size=41,FUTURE 8 ULTIMATE LOW,scarpe da calcetto con tacchetti,black cool light gray fluo green
7106,7246,Scarpe Sportive,41.0,uomo,PUMA,ELIMINATE TURBO - Scarpe da pallamano - parisian night/white/glowing red,95.99,119.99,https://www.zalando.it/puma-eliminate-turbo-scarpe-da-pallamano-parisian-nightwhiteglowing-red-pu142a1xd-k11.html?size=41,ELIMINATE TURBO,scarpe da pallamano,parisian night/white/glowing red
7107,7247,Scarpe Sportive,41.0,uomo,PUMA,ELECTRIFY NITRO 4 - Scarpe da corsa su strada - black/yellow alert/feather gray,99.99,99.99,https://www.zalando.it/puma-electrify-nitro-4-scarpe-da-corsa-su-strada-blackyellow-alertfeather-gray-pu142a1yw-q11.html?size=41,ELECTRIFY NITRO 4,scarpe da corsa su strada,black/yellow alert/feather gray
7108,7248,Scarpe Sportive,41.0,uomo,PUMA,MAGNIFY NITRO - Scarpe da corsa su strada - white sun stream sunset glow,150.0,150.0,https://www.zalando.it/puma-sneakers-basse-white-sun-stream-sunset-glow-pu142a1zc-a11.html?size=41,MAGNIFY NITRO,scarpe da corsa su strada,white sun stream sunset glow
7109,7249,Scarpe Sportive,41.0,uomo,PUMA,ULTRA 5 MATCH TT  - Scarpe da calcetto - white black glowing red,85.0,85.0,https://www.zalando.it/puma-scarpe-da-calcetto-white-black-glowing-red-pu144a0dn-a11.html?size=41,ULTRA 5 MATCH TT,scarpe da calcetto,white black glowing red
7110,7250,Scarpe Sportive,41.0,uomo,JOMA,TOPFLEX - Scarpe da calcetto - navy,74.99,74.99,https://www.zalando.it/joma-topflex-scarpe-da-calcetto-navy-j3342a0lf-k11.html?size=41,TOPFLEX,scarpe da calcetto,navy
7111,7251,Scarpe Sportive,41.0,uomo,JOMA,SUPERCOPA - Scarpe da calcetto con tacchetti - blue,54.99,54.99,https://www.zalando.it/joma-supercopa-scarpe-da-calcetto-con-tacchetti-blue-j3342a0lo-k11.html?size=41,SUPERCOPA,scarpe da calcetto con tacchetti,blue
7112,7252,Scarpe Sportive,41.0,uomo,PUMA,DEVIATE NITRO - Scarpe da corsa su strada - lapis lazuli sunset glow,170.0,170.0,https://www.zalando.it/puma-deviate-nitro-scarpe-running-neutre-lapis-lazuli-sunset-glow-pu142a1xu-k11.html?size=41,DEVIATE NITRO,scarpe da corsa su strada,lapis lazuli sunset glow
7113,7253,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 8 ULTIMATE MXSG - Scarpe da calcio con tacchetti - black cool light gray fluo green,184.99,229.99,https://www.zalando.it/puma-future-8-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-black-cool-light-gray-fluo-green-pu142a1w8-q12.html?size=41,FUTURE 8 ULTIMATE MXSG,scarpe da calcio con tacchetti,black cool light gray fluo green
7114,7254,Scarpe Sportive,41.0,uomo,PUMA,FUTURE MATCH - Scarpe da calcetto con tacchetti - black/white,75.56,89.95,https://www.zalando.it/puma-future-match-mxsg-scarpe-da-calcio-con-tacchetti-blackwhite-pu142a1pn-q11.html?size=41,FUTURE MATCH,scarpe da calcetto con tacchetti,black/white
7115,7255,Scarpe Sportive,41.0,uomo,PUMA,ULTRA 5 ULTIMATE AG - Scarpe da calcetto con tacchetti - black silver shadow gray,139.0,139.0,https://www.zalando.it/puma-ultra-5-ultimate-ag-scarpe-da-calcetto-con-tacchetti-black-silver-shadow-gray-pu144a0cx-q11.html?size=41,ULTRA 5 ULTIMATE AG,scarpe da calcetto con tacchetti,black silver shadow gray
7116,7256,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,SPAWN 6 MID - Scarpe da basket - mod gray (100),120.0,120.0,https://www.zalando.it/under-armour-performance-spawn-scarpe-da-basket-mod-gray-100-un244a032-c11.html?size=41,SPAWN 6 MID,scarpe da basket,mod gray (100)
7117,7257,Scarpe Sportive,41.0,uomo,JOMA,TOPFLEX - Scarpe da calcetto - turquoise,74.99,74.99,https://www.zalando.it/joma-topflex-scarpe-da-calcetto-turquoise-j3342a0lf-l11.html?size=41,TOPFLEX,scarpe da calcetto,turquoise
7118,7258,Scarpe Sportive,41.0,uomo,PUMA,KING MATCH TT - Scarpe da calcetto con tacchetti - glowing red white red fire,80.0,80.0,https://www.zalando.it/puma-scarpe-da-calcetto-con-tacchetti-glowing-red-white-red-fire-pu143a1s7-g11.html?size=41,KING MATCH TT,scarpe da calcetto con tacchetti,glowing red white red fire
7119,7259,Scarpe Sportive,41.0,uomo,PUMA GOLF,FUSION BLUR - Scarpe da golf - white/black,99.99,99.99,https://www.zalando.it/puma-golf-fusion-blur-scarpe-da-golf-whiteblack-pu542a03x-a11.html?size=41,FUSION BLUR,scarpe da golf,white/black
7120,7260,Scarpe Sportive,41.0,uomo,PUMA,ULTRA 5 ULTIMATE MXSG - Scarpe da calcio con tacchetti - white/black/glowing red,184.99,229.99,https://www.zalando.it/puma-ultra-5-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-whiteblackglowing-red-pu142a1w9-a11.html?size=41,ULTRA 5 ULTIMATE MXSG,scarpe da calcio con tacchetti,white/black/glowing red
7121,7261,Scarpe Sportive,41.0,uomo,JOMA,SCREEN - Scarpe da pallamano - black/white,64.99,64.99,https://www.zalando.it/joma-scarpe-da-pallamano-blackwhite-j3342a0l5-q11.html?size=41,SCREEN,scarpe da pallamano,black/white
7122,7262,Scarpe Sportive,41.0,uomo,JOMA,POINT - da tennis per terra battuta - black/mint,104.99,104.99,https://www.zalando.it/joma-point-da-tennis-per-terra-battuta-blackmint-j3342a0lr-q11.html?size=41,POINT,da tennis per terra battuta,black/mint
7123,7263,Scarpe Sportive,41.0,uomo,PUMA,SHADOWCAT NITRO™ - Scarpe da golf - white black,200.0,200.0,https://www.zalando.it/puma-shadowcat-nitro-scarpe-da-golf-white-black-pu142a23b-a12.html?size=41,SHADOWCAT NITRO™,scarpe da golf,white black
7124,7264,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 7 ULTIMATE MXSG - Scarpe da calcio con tacchetti - bluemazing/white/electric peppermint,193.16,229.95,https://www.zalando.it/puma-future-7-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-bluemazingwhiteelectric-peppermint-pu142a1ts-k11.html?size=41,FUTURE 7 ULTIMATE MXSG,scarpe da calcio con tacchetti,bluemazing/white/electric peppermint
7125,7265,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 7 MATCH FG/AG - Scarpe da calcetto con tacchetti - white/black/poison pink,75.56,89.95,https://www.zalando.it/puma-future-7-match-fgag-scarpe-da-calcetto-con-tacchetti-whiteblackpoison-pink-pu142a1q8-a11.html?size=41,FUTURE 7 MATCH FG/AG,scarpe da calcetto con tacchetti,white/black/poison pink
7126,7266,Scarpe Sportive,41.0,uomo,JOMA,SUPERCOPA - Scarpe da calcetto con tacchetti - red,54.99,54.99,https://www.zalando.it/joma-scarpe-da-calcetto-con-tacchetti-red-j3342a0lo-g11.html?size=41,SUPERCOPA,scarpe da calcetto con tacchetti,red
7127,7267,Scarpe Sportive,41.0,uomo,PUMA GOLF,IGNITE ELEVATE 25 X - Scarpe da golf - white black safety yellow,160.0,160.0,https://www.zalando.it/puma-golf-scarpe-da-golf-white-black-safety-yellow-pu542a041-a12.html?size=41,IGNITE ELEVATE 25 X,scarpe da golf,white black safety yellow
7128,7268,Scarpe Sportive,41.0,uomo,PUMA GOLF,IGNITE ELEVATE 25 - Scarpe da golf - white/deep navy,149.99,149.99,https://www.zalando.it/puma-golf-ignite-elevate-25-scarpe-da-golf-whitedeep-navy-pu542a03y-a11.html?size=41,IGNITE ELEVATE 25,scarpe da golf,white/deep navy
7129,7269,Scarpe Sportive,41.0,uomo,JOMA,INVICTO - Scarpe da calcetto - orange,84.99,84.99,https://www.zalando.it/joma-invicto-scarpe-da-calcetto-orange-j3342a0li-h11.html?size=41,INVICTO,scarpe da calcetto,orange
7130,7270,Scarpe Sportive,41.0,uomo,JOMA,FS REACTIVE - Scarpe da calcetto con tacchetti - white,84.99,84.99,https://www.zalando.it/joma-fs-reactive-scarpe-da-calcetto-con-tacchetti-white-j3342a0l6-a11.html?size=41,FS REACTIVE,scarpe da calcetto con tacchetti,white
7131,7271,Scarpe Sportive,41.0,uomo,JOMA,TOPFLEX - Scarpe da calcetto - black royal,74.99,74.99,https://www.zalando.it/joma-topflex-scarpe-da-calcetto-black-royal-j3342a0lf-q11.html?size=41,TOPFLEX,scarpe da calcetto,black royal
7132,7272,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 8 ULTIMATE - Scarpe da calcetto con tacchetti - black cool/light gray/fluo green,184.99,229.99,https://www.zalando.it/puma-future-8-ultimate-ag-scarpe-da-calcetto-con-tacchetti-black-cool-light-gray-fluo-green-pu142a1wj-q12.html?size=41,FUTURE 8 ULTIMATE,scarpe da calcetto con tacchetti,black cool/light gray/fluo green
7133,7273,Scarpe Sportive,41.0,uomo,JOMA,TOPFLEX REBOUND - Scarpe da calcetto - black,84.99,84.99,https://www.zalando.it/joma-topflex-rebound-scarpe-da-calcetto-black-j3342a0lb-q11.html?size=41,TOPFLEX REBOUND,scarpe da calcetto,black
7134,7274,Scarpe Sportive,41.0,uomo,PUMA,ULTRA 5 ULTIMATE MG  - Scarpe da calcetto con tacchetti - white- black-glowing red,230.0,230.0,https://www.zalando.it/puma-scarpe-da-calcetto-con-tacchetti-white-black-glowing-red-pu144a0do-a11.html?size=41,ULTRA 5 ULTIMATE MG,scarpe da calcetto con tacchetti,white- black-glowing red
7135,7275,Scarpe Sportive,41.0,uomo,PUMA,FUTURE 7 ULTIMATE LOW FG/AG - Scarpe da calcetto con tacchetti - bluemazing/white/electric peppermint,193.16,229.95,https://www.zalando.it/puma-future-7-ultimate-low-fgag-scarpe-da-calcetto-con-tacchetti-bluemazingwhiteelectric-peppermint-pu142a1ud-k11.html?size=41,FUTURE 7 ULTIMATE LOW FG/AG,scarpe da calcetto con tacchetti,bluemazing/white/electric peppermint
7136,7276,Scarpe Sportive,41.0,uomo,MIZUNO,WAVE LUMINOUS 3 - Scarpe da pallavolo - neo lime/black/splish splash,126.99,149.99,https://www.zalando.it/mizuno-wave-luminous-3-scarpe-da-pallavolo-neo-limeblacksplish-splash-m2742a0ij-m11.html?size=41,WAVE LUMINOUS 3,scarpe da pallavolo,neo lime/black/splish splash
7137,7277,Scarpe Sportive,41.0,uomo,JOMA,AGUILA CUP - Scarpe da calcetto con tacchetti - black,69.99,69.99,https://www.zalando.it/joma-aguila-cup-scarpe-da-calcetto-con-tacchetti-black-j3342a0lh-q11.html?size=41,AGUILA CUP,scarpe da calcetto con tacchetti,black
7138,7278,Scarpe Sportive,41.0,uomo,JOMA,SCREEN - Scarpe da pallamano - white/black,64.99,64.99,https://www.zalando.it/joma-screen-scarpe-da-pallamano-whiteblack-j3342a0ly-a11.html?size=41,SCREEN,scarpe da pallamano,white/black
7139,7279,Scarpe Sportive,41.0,uomo,JOMA,DYNAMIC - Scarpe da pallavolo - white/blue,54.99,54.99,https://www.zalando.it/joma-scarpe-da-pallavolo-whiteblue-j3342a0la-a11.html?size=41,DYNAMIC,scarpe da pallavolo,white/blue
7140,7280,Scarpe Sportive,41.0,uomo,PUMA,ALL-PRO NITRO - Scarpe da basket - rose gold/orange alert,91.0,130.0,https://www.zalando.it/puma-all-pro-nitro-scarpe-da-basket-rose-goldorange-alert-pu142a1qv-f11.html?size=41,ALL pro nitro,Scarpe da basket,rose gold/orange alert
7141,7281,Scarpe Sportive,41.0,uomo,JOMA,ACE - Sneakers basse - blue/mint/orange,129.99,129.99,https://www.zalando.it/joma-da-tennis-per-terra-battuta-bluemintorange-j3342a0ld-k11.html?size=41,ACE,sneakers basse,blue/mint/orange
7142,7282,Scarpe Sportive,41.0,uomo,JOMA,MAXIMA - Scarpe da calcetto con tacchetti - black turquoise,39.99,39.99,https://www.zalando.it/joma-maxima-scarpe-da-calcetto-con-tacchetti-black-turquoise-j3342a0kr-q13.html?size=41,MAXIMA,scarpe da calcetto con tacchetti,black turquoise
7143,7283,Scarpe Sportive,41.0,uomo,PUMA,KING PRO MXSG - Scarpe da calcio con tacchetti - black/white,88.0,110.0,https://www.zalando.it/puma-king-pro-mxsg-scarpe-da-calcio-con-tacchetti-blackwhite-pu142a1il-q11.html?size=41,KING PRO MXSG,scarpe da calcio con tacchetti,black/white
7144,7284,Scarpe Sportive,41.0,uomo,JOMA,ACE - Scarpe da tennis per tutte le superfici - blue/mint/orange,129.99,129.99,https://www.zalando.it/joma-scarpe-da-tennis-per-tutte-le-superfici-bluemintorange-j3342a0lq-k11.html?size=41,ACE,scarpe da tennis per tutte le superfici,blue/mint/orange
7145,7285,Scarpe Sportive,41.0,uomo,JOMA,SLAM - Scarpe da allenamento - black,103.48,103.48,https://www.zalando.it/joma-slam-sneakers-basse-black-j3312p00h-q11.html?size=41,SLAM,scarpe da allenamento,black
7146,7286,Scarpe Sportive,41.0,uomo,MIZUNO,MORELIA II CLUB - Scarpe da calcetto con tacchetti - galaxy silver/gold,74.99,74.99,https://www.zalando.it/mizuno-morelia-ii-club-scarpe-da-calcetto-con-tacchetti-galaxy-silvergold-m2742a0jp-d11.html?size=41,MORELIA II CLUB,scarpe da calcetto con tacchetti,galaxy silver/gold
7147,7287,Scarpe Sportive,41.0,uomo,PUMA GOLF,IGNITE ELEVATE 25 X - Scarpe da golf - slate sky- black-ash gray,160.0,160.0,https://www.zalando.it/puma-golf-scarpe-da-golf-slate-sky-black-ash-gray-pu542a041-c11.html?size=41,IGNITE ELEVATE 25 X,scarpe da golf,slate sky- black-ash gray
7148,7288,Scarpe Sportive,41.0,uomo,PUMA,KING PRO - Scarpe da calcetto con tacchetti - black/white,77.0,110.0,https://www.zalando.it/puma-king-pro-scarpe-da-calcetto-con-tacchetti-blackwhite-pu142a1he-q11.html?size=41,KING PRO,scarpe da calcetto con tacchetti,black/white
7149,7289,Scarpe Sportive,41.0,uomo,PUMA,MELO MB 04 GEM - Scarpe da basket - yellow alert/green glare/pink alert,124.99,124.99,https://www.zalando.it/puma-scarpe-da-basket-yellow-alertgreen-glarepink-alert-pu142a1z5-e11.html?size=41,MELO MB 04 GEM,scarpe da basket,yellow alert/green glare/pink alert
7150,7290,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,CHARGED ROGUE - Scarpe da camminata - bianco,85.0,85.0,https://www.zalando.it/under-armour-sneakers-basse-bianco-un242a0pb-a11.html?size=41,CHARGED ROGUE,scarpe da camminata,bianco
7151,7291,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,MAGNETICO ELITE 3 FG - Scarpe da calcio con tacchetti - purple,209.97,249.95,https://www.zalando.it/under-armour-magnetico-elite-3-fg-scarpe-da-calcio-con-tacchetti-purple-un244a02u-i11.html?size=41,MAGNETICO ELITE 3 FG,scarpe da calcio con tacchetti,purple
7152,7292,Scarpe Sportive,41.0,uomo,PUMA,KING PRO - Scarpe da calcetto con tacchetti - electric lime/black/poison pink,79.95,109.95,https://www.zalando.it/puma-king-pro-fgag-scarpe-da-calcetto-con-tacchetti-electric-limeblackpoison-pink-pu142a1he-e11.html?size=41,KING PRO,scarpe da calcetto con tacchetti,electric lime/black/poison pink
7153,7293,Scarpe Sportive,41.0,uomo,UNDER ARMOUR,Scarpe da corsa su strada - phoenix fire-high-vis yellow-black,160.0,160.0,https://www.zalando.it/under-armour-scarpe-running-neutre-phoenix-fire-high-vis-yellow-black-un242a0kf-h11.html?size=41,phoenix fire,Scarpe da corsa su strada,high-vis yellow-black
7154,7294,Scarpe Sportive,41.0,uomo,PUMA,ULTRA PRO FG/AG - Scarpe da calcetto con tacchetti - black/copper rose,99.95,139.95,https://www.zalando.it/puma-ultra-pro-fgag-scarpe-da-calcetto-con-tacchetti-blackcopper-rose-pu142a1pv-q11.html?size=41,ULTRA PRO FG/AG,scarpe da calcetto con tacchetti,black/copper rose
7155,7295,Scarpe Sportive,41.0,uomo,MIZUNO,MORELIA II PRO AG - Scarpe da calcetto con tacchetti - galaxy silver/gold,119.99,119.99,https://www.zalando.it/mizuno-scarpe-da-calcetto-con-tacchetti-galaxy-silvergold-m2742a0k4-d11.html?size=41,MORELIA II PRO AG,scarpe da calcetto con tacchetti,galaxy silver/gold
7156,7296,Scarpe Sportive,41.0,uomo,PUMA,KING ULTIMATE FG/AG - Scarpe da calcetto con tacchetti - frosted dew/fizzy apple/gray skies,184.76,219.95,https://www.zalando.it/puma-king-ultimate-fgag-scarpe-da-calcetto-con-tacchetti-frosted-dewfizzy-applegray-skies-pu142a1ul-c11.html?size=41,KING ULTIMATE FG/AG,scarpe da calcetto con tacchetti,frosted dew/fizzy apple/gray skies
7157,7297,Scarpe Sportive,41.0,uomo,PUMA,KING ULTIMATE MXSG - Scarpe da calcio con tacchetti - frosted dew/fizzy apple/gray skies,109.99,219.99,https://www.zalando.it/puma-king-ultimate-mxsg-scarpe-da-calcio-con-tacchetti-frosted-dewfizzy-applegray-skies-pu142a1uo-c11.html?size=41,KING ULTIMATE MXSG,scarpe da calcio con tacchetti,frosted dew/fizzy apple/gray skies
