,categoria,taglia,genere,marca,nome_prodotto,prezzo_effettivo,prezzo_ordinario,url_prodotto,modello,sport,colori
4282,Scarpe Sportive,43.0,uomo,MIZUNO,WAVE DIMENSION - Scarpe da pallavolo - black/neon flame/peacock blue,89.99,99.99,https://www.zalando.it/mizuno-wave-dimension-scarpe-da-pallavolo-blackneon-flamepeacock-blue-m2742a0fc-q11.html?size=43,WAVE DIMENSION,scarpe da pallavolo,black/neon flame/peacock blue
4283,Scarpe Sportive,43.0,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - mauve mist cool dark gray,51.95,65.0,https://www.zalando.it/puma-caven-20-sneakers-basse-mauve-mist-cool-dark-gray-pu115o0nn-j12.html?size=43,CAVEN 2.0 UNISEX,scarpe da basket,mauve mist cool dark gray
4284,Scarpe Sportive,43.0,uomo,MIZUNO,MONARCIDA NEO SELECT - Scarpe da calcetto con tacchetti - galaxy silver,69.99,69.99,https://www.zalando.it/mizuno-monarcida-neo-select-scarpe-da-calcetto-con-tacchetti-galaxy-silver-m2742a0jl-d11.html?size=43,MONARCIDA NEO SELECT,scarpe da calcetto con tacchetti,galaxy silver
4285,Scarpe Sportive,43.0,uomo,NEW BALANCE,FRESH FOAM X HIERRO V8 GTX - Sneakers basse - green black,180.0,180.0,https://www.zalando.it/new-balance-fresh-foam-x-hierro-v8-gtx-scarpe-da-trail-running-green-black-ne242a0ld-q17.html?size=43,FRESH FOAM X HIERRO V8 GTX,sneakers basse,green black
4286,Scarpe Sportive,43.0,uomo,MIZUNO,WAVE VOLTAGE 2 UNISEX - Scarpe da pallavolo - white/blue,107.99,119.99,https://www.zalando.it/mizuno-wave-voltage-2-scarpe-da-pallavolo-whiteblue-m2742a0ip-a12.html?size=43,WAVE VOLTAGE 2 UNISEX,scarpe da pallavolo,white/blue
4287,Scarpe Sportive,43.0,uomo,PUMA,CELL THRILL UNISEX - Scarpe da allenamento - black black,64.99,64.99,https://www.zalando.it/puma-cell-thrill-scarpe-running-neutre-black-black-pu144a0by-q12.html?size=43,CELL THRILL UNISEX,scarpe da allenamento,black black
4288,Scarpe Sportive,43.0,uomo,PUMA,CAVEN 2.0 UNISEX - Scarpe da basket - white/peaceful blue/cool light gray,57.99,64.99,https://www.zalando.it/puma-caven-20-unisex-sneakers-basse-whitepeaceful-bluecool-light-gray-pu115o0nn-a25.html?size=43,CAVEN 2.0 UNISEX,scarpe da basket,white/peaceful blue/cool light gray
4289,Scarpe Sportive,43.0,uomo,PUMA,DARTER PRO - Scarpe da corsa su strada - black yellow alert white,63.95,80.0,https://www.zalando.it/puma-sneakers-basse-black-yellow-alert-white-zzo32y902-e00.html?size=43,DARTER PRO,scarpe da corsa su strada,black yellow alert white
4290,Scarpe Sportive,43.0,uomo,JOMA,AGUILA - Scarpe da calcetto con tacchetti - black,41.99,41.99,https://www.zalando.it/joma-aguila-scarpe-da-calcetto-con-tacchetti-black-j3342a0m6-q11.html?size=43,AGUILA,scarpe da calcetto con tacchetti,black
4291,Scarpe Sportive,43.0,uomo,NEW BALANCE,FRESH X MORE V4 - Scarpe da corsa su strada - ice blue,169.99,169.99,https://www.zalando.it/new-balance-fresh-foam-x-more-v5-scarpe-da-corsa-su-strada-ice-blue-ne242a0hg-k17.html?size=43,FRESH X MORE V4,scarpe da corsa su strada,ice blue
4292,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,CHARGED SURGE 4 - Scarpe da allenamento - bianco,60.0,60.0,https://www.zalando.it/under-armour-sneakers-basse-bianco-un242a0pc-a11.html?size=43,CHARGED SURGE 4,scarpe da allenamento,bianco
4293,Scarpe Sportive,43.0,uomo,PUMA,VOYAGE NITRO  - Scarpe da trail running - desert dust flame flicker black,140.0,140.0,https://www.zalando.it/puma-voyage-nitro-3-sneakers-basse-desert-dust-pu142a1xw-b11.html?size=43,VOYAGE NITRO,scarpe da trail running,desert dust flame flicker black
4294,Scarpe Sportive,43.0,uomo,PUMA,SCEND PRO 2 - Scarpe da corsa su strada - white/black/green glare,70.0,70.0,https://www.zalando.it/puma-scend-pro-2-scarpe-da-corsa-su-strada-whiteblackgreen-glare-pu142a1y5-a11.html?size=43,SCEND PRO 2,scarpe da corsa su strada,white/black/green glare
4295,Scarpe Sportive,43.0,uomo,MIZUNO,MONARCIDA NEO III - Scarpe da calcetto con tacchetti - white/neon green,69.99,69.99,https://www.zalando.it/mizuno-monarcida-neo-iii-scarpe-da-calcetto-con-tacchetti-whiteneon-green-m2742a0jz-a11.html?size=43,MONARCIDA NEO III,scarpe da calcetto con tacchetti,white/neon green
4296,Scarpe Sportive,43.0,uomo,NEW BALANCE,MINIMUS TR V2 - Scarpe da allenamento - white/grey,109.99,129.99,https://www.zalando.it/new-balance-minimus-tr-v2-scarpe-da-allenamento-whitegrey-ne242a0md-n11.html?size=43,MINIMUS TR V2,scarpe da allenamento,white/grey
4297,Scarpe Sportive,43.0,uomo,PUMA,PWR HYBRID TR UNISEX - Scarpe da allenamento - black- white- black,63.95,80.0,https://www.zalando.it/puma-pwr-hybrid-tr-unisex-scarpe-da-allenamento-black-white-black-pu144a0cq-q13.html?size=43,PWR HYBRID TR UNISEX,scarpe da allenamento,black- white- black
4298,Scarpe Sportive,43.0,uomo,MIZUNO,MORELIA II CLUB - Scarpe da calcetto con tacchetti - white/neon green/galaxy silver,44.99,74.99,https://www.zalando.it/mizuno-morelia-ii-club-scarpe-da-calcetto-con-tacchetti-whiteneon-greengalaxy-silver-m2742a0jp-a11.html?size=43,MORELIA II CLUB,scarpe da calcetto con tacchetti,white/neon green/galaxy silver
4299,Scarpe Sportive,43.0,uomo,PUMA,DAGGER UNISEX - Scarpe da basket - red/black,50.99,84.99,https://www.zalando.it/puma-dagger-scarpe-da-basket-redblack-pu142a1xk-a11.html?size=43,DAGGER UNISEX,scarpe da basket,red/black
4300,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,INFINITE MVMNT SE - Scarpe da allenamento - white/metallic silver,90.99,129.99,https://www.zalando.it/under-armour-infinite-se-unisex-scarpe-da-allenamento-whitemetallic-silver-un244a030-a11.html?size=43,INFINITE MVMNT SE,scarpe da allenamento,white/metallic silver
4301,Scarpe Sportive,43.0,uomo,PUMA GOLF,GS-X EFEKT - Scarpe da golf - black dark coal,130.0,130.0,https://www.zalando.it/puma-golf-efekt-scarpe-da-golf-black-dark-coal-pu542a03o-q12.html?size=43,GS x efekt,Scarpe da golf,black dark coal
4302,Scarpe Sportive,43.0,uomo,MIZUNO,MONARCIDA NEO SELECT - Scarpe da calcetto con tacchetti - white/neon green,41.99,69.99,https://www.zalando.it/mizuno-monarcida-neo-iii-select-scarpe-da-calcetto-con-tacchetti-whiteneon-green-m2742a0jl-a11.html?size=43,MONARCIDA NEO SELECT,scarpe da calcetto con tacchetti,white/neon green
4303,Scarpe Sportive,43.0,uomo,NEW BALANCE,TEKTREL - Scarpe da trail running - blue blue,110.0,110.0,https://www.zalando.it/new-balance-tektrel-scarpe-da-trail-running-blue-blue-ne242a0oa-k11.html?size=43,TEKTREL,scarpe da trail running,blue blue
4304,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,SPAWN 6 MID - Scarpe da basket - black,72.0,120.0,https://www.zalando.it/under-armour-sneakers-basse-black-un244a032-q11.html?size=43,SPAWN 6 MID,scarpe da basket,black
4305,Scarpe Sportive,43.0,uomo,NEW BALANCE,FRESH FOAM X HIERRO V8 GTX - Sneakers basse - black,179.99,179.99,https://www.zalando.it/new-balance-fresh-foam-x-hierro-v7-gtx-scarpe-da-trail-running-black-ne242a0ld-q16.html?size=43,FRESH FOAM X HIERRO V8 GTX,sneakers basse,black
4306,Scarpe Sportive,43.0,uomo,PUMA,KING TOP FG/AG - Scarpe da calcetto con tacchetti - black/white/gold,89.95,150.0,https://www.zalando.it/puma-king-top-fgag-scarpe-da-calcetto-con-tacchetti-blackwhitegold-pu142a1ii-q11.html?size=43,KING TOP FG/AG,scarpe da calcetto con tacchetti,black/white/gold
4307,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,INFINITE PRO 2 - Scarpe da corsa su strada - white/electric blue/anthracite,129.99,129.99,https://www.zalando.it/under-armour-infinite-pro-2-scarpe-running-neutre-whiteelectric-blueanthracite-un242a0nd-a11.html?size=43,INFINITE PRO 2,scarpe da corsa su strada,white/electric blue/anthracite
4308,Scarpe Sportive,43.0,uomo,PUMA,PWR HYBRID TR UNISEX - Scarpe da allenamento - black/green moon/white,63.95,80.0,https://www.zalando.it/puma-pwr-hybrid-tr-unisex-scarpe-da-allenamento-blackgreen-moonwhite-pu144a0cq-q11.html?size=43,PWR HYBRID TR UNISEX,scarpe da allenamento,black/green moon/white
4309,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,INFINITE MVMNT SE - Scarpe da allenamento - black,130.0,130.0,https://www.zalando.it/under-armour-infinite-se-scarpe-da-allenamento-black-un244a030-q11.html?size=43,INFINITE MVMNT SE,scarpe da allenamento,black
4310,Scarpe Sportive,43.0,uomo,PUMA,ULTRA 5 ULTIMATE FG - Scarpe da calcetto con tacchetti - fizzy apple/white/bluemazing,114.99,229.99,https://www.zalando.it/puma-ultra-5-ultimate-fg-scarpe-da-calcetto-con-tacchetti-fizzy-applewhitebluemazing-pu142a1tv-m11.html?size=43,ULTRA 5 ULTIMATE FG,scarpe da calcetto con tacchetti,fizzy apple/white/bluemazing
4311,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,PHANTOM 4 UNISEX - Scarpe da corsa su strada - white/halo gray,129.99,129.99,https://www.zalando.it/under-armour-phantom-4-unisex-scarpe-da-allenamento-whitehalo-gray-un244a028-c11.html?size=43,PHANTOM 4 UNISEX,scarpe da corsa su strada,white/halo gray
4312,Scarpe Sportive,43.0,uomo,NEW BALANCE,DYNASOFT TRNR V2 - Scarpe da allenamento - titanium,71.99,89.99,https://www.zalando.it/new-balance-dynasoft-trnr-v2-scarpe-da-allenamento-titanium-ne242a0mb-c11.html?size=43,DYNASOFT TRNR V2,scarpe da allenamento,titanium
4313,Scarpe Sportive,43.0,uomo,PUMA,ULTRA 5 MATCH MXSG - Scarpe da calcio con tacchetti - white/black/glowing red,50.99,84.99,https://www.zalando.it/puma-ultra-5-match-mxsg-scarpe-da-calcio-con-tacchetti-whiteblackglowing-red-pu142a1wa-a11.html?size=43,ULTRA 5 MATCH MXSG,scarpe da calcio con tacchetti,white/black/glowing red
4314,Scarpe Sportive,43.0,uomo,MIZUNO,WAVE INSPIRE 21 - Scarpe da corsa su strada - dark blue/white,159.99,159.99,https://www.zalando.it/mizuno-wave-inspire-21-scarpe-da-corsa-su-strada-dark-bluewhite-m2742a0l1-k11.html?size=43,WAVE INSPIRE 21,scarpe da corsa su strada,dark blue/white
4315,Scarpe Sportive,43.0,uomo,PUMA,AXELION REFRESH - Scarpe da corsa su strada - black/cool dark gray/red,80.0,80.0,https://www.zalando.it/puma-sneakers-basse-blackcool-dark-grayred-pu112o0ia-c11.html?size=43,AXELION REFRESH,scarpe da corsa su strada,black/cool dark gray/red
4316,Scarpe Sportive,43.0,uomo,NEW BALANCE,FRESH FOAM X 1080 V14 - Scarpe da corsa su strada - blue,189.99,189.99,https://www.zalando.it/new-balance-fresh-foam-x-1080-v14-scarpe-running-neutre-blue-ne242a0nc-k11.html?size=43,FRESH FOAM X 1080 V14,scarpe da corsa su strada,blue
4317,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,VELOCITI 4 SE - Scarpe da corsa su strada - black/anthracite/ares red,129.99,129.99,https://www.zalando.it/under-armour-velociti-4-se-scarpe-da-corsa-su-strada-blackanthraciteares-red-un242a0mh-q12.html?size=43,VELOCITI 4 SE,scarpe da corsa su strada,black/anthracite/ares red
4318,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,INFINITE PRO UNISEX - Scarpe da trail running - black/anthracite/tetra gray,139.99,139.99,https://www.zalando.it/under-armour-infinite-pro-trail-scarpe-da-trail-running-blackanthracitetetra-gray-un242a0mq-q11.html?size=43,INFINITE PRO UNISEX,scarpe da trail running,black/anthracite/tetra gray
4319,Scarpe Sportive,43.0,uomo,MIZUNO,WAVE LIGHTNING Z8 MID - Scarpe da pallavolo - black/neon flame/peacock blue,152.99,169.99,https://www.zalando.it/mizuno-wave-lightning-z8-mid-scarpe-da-pallavolo-blackneon-flamepeacock-blue-m2742a0ho-q11.html?size=43,WAVE LIGHTNING Z8 MID,scarpe da pallavolo,black/neon flame/peacock blue
4320,Scarpe Sportive,43.0,uomo,NEW BALANCE,FRESH FOAM X EVOZ V4 - Scarpe da corsa su strada - black,129.99,129.99,https://www.zalando.it/new-balance-fresh-foam-x-evoz-v4-scarpe-da-corsa-su-strada-black-ne242a0of-q11.html?size=43,FRESH FOAM X EVOZ V4,scarpe da corsa su strada,black
4321,Scarpe Sportive,43.0,uomo,NEW BALANCE,DYNASOFT NITREL V6 GTX - Scarpe da corsa su strada - black,119.99,119.99,https://www.zalando.it/new-balance-dynasoft-nitrel-v6-gtx-scarpe-da-corsa-su-strada-black-ne242a0pl-q11.html?size=43,DYNASOFT NITREL V6 GTX,scarpe da corsa su strada,black
4322,Scarpe Sportive,43.0,uomo,PUMA,POPCAT UNISEX - Ciabatte da mare - white,22.0,25.0,https://www.zalando.it/puma-ciabattine-white-pu115i000-a11.html?size=43,POPCAT UNISEX,ciabatte da mare,white
4323,Scarpe Sportive,43.0,uomo,PUMA,PWR NITRO SQD2 - Scarpe da corsa su strada - mars red  white black,72.95,130.0,https://www.zalando.it/puma-nitro-scarpe-running-neutre-mars-red-white-black-pu144a0c2-g11.html?size=43,PWR NITRO SQD2,scarpe da corsa su strada,mars red  white black
4324,Scarpe Sportive,43.0,uomo,NEW BALANCE,FRESH FOAM X 1080 V14 - Scarpe da corsa su strada - sea salt,189.99,189.99,https://www.zalando.it/new-balance-fresh-foam-x-scarpe-da-corsa-su-strada-sea-salt-ne242a0nc-c12.html?size=43,FRESH FOAM X 1080 V14,scarpe da corsa su strada,sea salt
4325,Scarpe Sportive,43.0,uomo,NEW BALANCE,DYNASOFT NITREL V6 - Scarpe da corsa su strada - castlerock,99.99,99.99,https://www.zalando.it/new-balance-dynasoft-nitrel-v6-scarpe-da-trail-running-castlerock-ne242a0o7-q11.html?size=43,DYNASOFT NITREL V6,scarpe da corsa su strada,castlerock
4326,Scarpe Sportive,43.0,uomo,PUMA,PWR HYBRID TR UNISEX - Scarpe da allenamento - galactic gray/black/green glare,63.95,80.0,https://www.zalando.it/puma-pwr-hybrid-unisex-scarpe-da-allenamento-galactic-grayblackgreen-glare-pu144a0cq-c11.html?size=43,PWR HYBRID TR UNISEX,scarpe da allenamento,galactic gray/black/green glare
4327,Scarpe Sportive,43.0,uomo,NEW BALANCE,MINIMUS TR V2 - Scarpe da allenamento - white/navy,109.99,129.99,https://www.zalando.it/new-balance-minimus-tr-v2-scarpe-da-allenamento-whitenavy-ne242a0md-a12.html?size=43,MINIMUS TR V2,scarpe da allenamento,white/navy
4328,Scarpe Sportive,43.0,uomo,PUMA,ATTACANTO FG/AG - Scarpe da calcetto con tacchetti - black/silver mist,36.99,49.99,https://www.zalando.it/puma-attacanto-fgag-scarpe-da-calcetto-con-tacchetti-blacksilver-mist-pu142a1u8-q11.html?size=43,ATTACANTO FG/AG,scarpe da calcetto con tacchetti,black/silver mist
4329,Scarpe Sportive,43.0,uomo,MIZUNO,WAVE LUMINOUS 3 - Scarpe da pallavolo - mint/black/blue,134.99,149.99,https://www.zalando.it/mizuno-wave-luminous-3-scarpe-da-pallavolo-mintblackblue-m2744a00p-m11.html?size=43,WAVE LUMINOUS 3,scarpe da pallavolo,mint/black/blue
4330,Scarpe Sportive,43.0,uomo,NEW BALANCE,FRESH FOAM X 1080 V14 - Scarpe da corsa su strada - black cement,189.99,189.99,https://www.zalando.it/new-balance-fresh-foam-x-1080-v14-scarpe-da-corsa-su-strada-black-cement-ne242a0nc-q13.html?size=43,FRESH FOAM X 1080 V14,scarpe da corsa su strada,black cement
4331,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,CHARGED EDGE FITNESS - Scarpe da allenamento - blk gry noir,65.0,65.0,https://www.zalando.it/under-armour-sneakers-basse-blk-gry-noir-un215p008-q11.html?size=43,CHARGED EDGE FITNESS,scarpe da allenamento,blk gry noir
4332,Scarpe Sportive,43.0,uomo,NEW BALANCE,FRESH FOAM X HIERRO V8 - Scarpe da trail running - black,144.0,160.0,https://www.zalando.it/new-balance-fresh-foam-x-hierro-v8-scarpe-da-trail-running-black-ne242a0mp-q11.html?size=43,FRESH FOAM X HIERRO V8,scarpe da trail running,black
4333,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,INFINITE - Scarpe da corsa su strada - black/ares red,99.99,99.99,https://www.zalando.it/under-armour-infinite-scarpe-running-neutre-blackares-red-un242a0mg-q12.html?size=43,INFINITE,scarpe da corsa su strada,black/ares red
4334,Scarpe Sportive,43.0,uomo,JOMA,SUPERCOPA - Scarpe da calcetto con tacchetti - white,54.99,54.99,https://www.zalando.it/joma-supercopa-scarpe-da-calcetto-con-tacchetti-white-j3342a0m5-a11.html?size=43,SUPERCOPA,scarpe da calcetto con tacchetti,white
4335,Scarpe Sportive,43.0,uomo,PUMA,AVANT RUGBY - Scarpa da rugby - black white,85.0,85.0,https://www.zalando.it/puma-avant-scarpa-da-rugby-black-white-pu142a22o-q11.html?size=43,AVANT RUGBY,scarpa da rugby,black white
4336,Scarpe Sportive,43.0,uomo,NEW BALANCE,FRESH FOAM X KAIHA ROAD - Sneakers basse - black,119.99,119.99,https://www.zalando.it/new-balance-fresh-foam-x-kaiha-road-scarpe-da-corsa-su-strada-black-ne242a0oi-q11.html?size=43,FRESH FOAM X KAIHA ROAD,sneakers basse,black
4337,Scarpe Sportive,43.0,uomo,MIZUNO,WAVE INSPIRE 21 - Scarpe da corsa su strada - grey/mint,159.99,159.99,https://www.zalando.it/mizuno-wave-inspire-21-scarpe-da-corsa-su-strada-greymint-m2742a0l1-c11.html?size=43,WAVE INSPIRE 21,scarpe da corsa su strada,grey/mint
4338,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,JET '23 - Scarpe da basket - electric blue,58.97,85.0,https://www.zalando.it/under-armour-jet-scarpe-da-basket-electric-blue-un242a0lg-k12.html?size=43,JET '23,scarpe da basket,electric blue
4339,Scarpe Sportive,43.0,uomo,PUMA,EASY RIDER MIX - Scarpe da camminata - white clyde royal,99.99,99.99,https://www.zalando.it/puma-easy-rider-unisex-sneakers-basse-white-clyde-royal-pu115o0tz-a15.html?size=43,EASY RIDER MIX,scarpe da camminata,white clyde royal
4340,Scarpe Sportive,43.0,uomo,PUMA,ALL PRO NITRO LA - Scarpe da basket - team violet/pelé yellow,64.99,129.99,https://www.zalando.it/puma-scarpe-da-basket-team-violetpele-yellow-pu142a1xq-i11.html?size=43,ALL PRO NITRO LA,scarpe da basket,team violet/pelé yellow
4341,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,REIGN 6 - Scarpe da allenamento - anthracite/black/steel,118.99,139.99,https://www.zalando.it/under-armour-tribase-reign-6-scarpe-da-allenamento-anthraciteblacksteel-un242a0lb-q13.html?size=43,REIGN 6,scarpe da allenamento,anthracite/black/steel
4342,Scarpe Sportive,43.0,uomo,JOMA,SPIN - Scarpe da padel - yellow/blue,79.99,79.99,https://www.zalando.it/joma-spin-scarpe-da-padel-yellowblue-j3342a0m0-e11.html?size=43,SPIN,scarpe da padel,yellow/blue
4343,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,CHARGED BANDIT TR 3 - Scarpe da trail running - castlerock/steel/hyper green,99.99,99.99,https://www.zalando.it/under-armour-charged-bandit-tr-3-scarpe-da-trail-running-castlerocksteelhyper-green-un242a0mi-c12.html?size=43,CHARGED BANDIT TR 3,scarpe da trail running,castlerock/steel/hyper green
4344,Scarpe Sportive,43.0,uomo,NEW BALANCE,FRESH FOAM X KAIHA ROAD - Sneakers basse - team royal,119.99,119.99,https://www.zalando.it/new-balance-fresh-foam-x-kaiha-road-scarpe-da-corsa-su-strada-team-royal-ne242a0oi-k11.html?size=43,FRESH FOAM X KAIHA ROAD,sneakers basse,team royal
4345,Scarpe Sportive,43.0,uomo,NEW BALANCE,FRESH FOAM X HIERRO V8 - Scarpe da trail running - neo flame/tea tree,160.0,160.0,https://www.zalando.it/new-balance-scarpe-da-trail-running-neo-flame-tea-tree-ne242a0mp-g11.html?size=43,FRESH FOAM X HIERRO V8,scarpe da trail running,neo flame/tea tree
4346,Scarpe Sportive,43.0,uomo,MIZUNO,BREAK SHOT 5 CC - da tennis per terra battuta - blue/mint,71.99,79.99,https://www.zalando.it/mizuno-break-shot-5-clay-da-tennis-per-terra-battuta-bluemint-m2742a0lb-k11.html?size=43,BREAK SHOT 5 CC,da tennis per terra battuta,blue/mint
4347,Scarpe Sportive,43.0,uomo,PUMA,VANTAGE NITRO - Scarpe da pallamano - glowing red/white/dark crimson/ black,126.99,149.99,https://www.zalando.it/puma-vantage-nitro-scarpe-da-pallamano-glowing-redwhitedark-crimson-black-pu142a1x9-g11.html?size=43,VANTAGE NITRO,scarpe da pallamano,glowing red/white/dark crimson/ black
4348,Scarpe Sportive,43.0,uomo,JOMA,MAXIMA - Scarpe da calcetto con tacchetti - white,39.99,39.99,https://www.zalando.it/joma-maxima-sneakers-basse-white-j3342a0kr-a14.html?size=43,MAXIMA,scarpe da calcetto con tacchetti,white
4349,Scarpe Sportive,43.0,uomo,UNDER ARMOUR,CHARGED BANDIT TR 3 - Scarpe da trail running - black/castlerock/white,99.99,99.99,https://www.zalando.it/under-armour-charged-bandit-tr-3-scarpe-da-trail-running-blackcastlerockwhite-un242a0mi-q12.html?size=43,CHARGED BANDIT TR 3,scarpe da trail running,black/castlerock/white
4350,Scarpe Sportive,43.0,uomo,PUMA GOLF,GS-X EFEKT - Scarpe da golf - white gray tile red blast,130.0,130.0,https://www.zalando.it/puma-golf-gs-x-efekt-scarpe-da-golf-white-gray-tile-red-blast-pu542a03o-a12.html?size=43,GS x efekt,Scarpe da golf,white gray tile red blast
4351,Scarpe Sportive,43.0,uomo,PUMA,FUTURE 8 MATCH - Scarpe da calcetto con tacchetti - black/white/glowing red,61.99,94.99,https://www.zalando.it/puma-future-8-match-mg-scarpe-da-calcetto-con-tacchetti-blackwhiteglowing-red-pu142a1x1-q12.html?size=43,FUTURE 8 MATCH,scarpe da calcetto con tacchetti,black/white/glowing red
4352,Scarpe Sportive,43.0,uomo,JOMA,MAXIMA - Scarpe da calcetto con tacchetti - dark green,39.99,39.99,https://www.zalando.it/joma-maxima-scarpe-da-allenamento-dark-green-j3342a0kr-m11.html?size=43,MAXIMA,scarpe da calcetto con tacchetti,dark green
4353,Scarpe Sportive,43.0,uomo,PUMA,X CELL NOVA UNISEX - Scarpe da allenamento - cool light gray,69.99,69.99,https://www.zalando.it/puma-x-cell-nova-unisex-scarpe-da-allenamento-cool-light-gray-pu144a0bj-c11.html?size=43,X CELL NOVA UNISEX,scarpe da allenamento,cool light gray
4354,Scarpe Sportive,43.0,uomo,MIZUNO,MORELIA NEO PRO - Scarpe da calcetto con tacchetti - galaxy silver/cool gray,129.99,129.99,https://www.zalando.it/mizuno-scarpe-da-calcetto-con-tacchetti-galaxy-silvercool-gray-m2742a0k3-d11.html?size=43,MORELIA NEO PRO,scarpe da calcetto con tacchetti,galaxy silver/cool gray
